iteration,agent0,agent1,agent2,team_mean
41,0.014270401559770107,0.012154512107372284,0.012629642151296139,0.013018186204135418
42,0.01292470283806324,0.014206676743924618,0.011857280507683754,0.012996220961213112
43,0.010706241242587566,0.008965963497757912,0.008736612275242805,0.00946960598230362
44,0.01042430754750967,0.010014991275966167,0.010378426872193813,0.010272575542330742
45,0.011069080792367458,0.011695846915245056,0.01253025233745575,0.01176506094634533
46,0.011520660482347012,0.009980818256735802,0.012979208491742611,0.011493562720716
47,0.00822473969310522,0.009746070019900799,0.009555867873132229,0.009175559505820274
48,0.011207829229533672,0.009068318642675877,0.007677638437598944,0.009317928925156593
49,0.008986691944301128,0.008420266211032867,0.010672462172806263,0.009359806776046753
50,0.011782137677073479,0.011149863712489605,0.009297157637774944,0.010743053629994392
51,0.010459025390446186,0.008625127375125885,0.010796423070132732,0.009960192255675793
52,0.007936983369290829,0.011393114924430847,0.009299186058342457,0.009543094784021378
53,0.006923115346580744,0.00888312142342329,0.008188383653759956,0.007998207584023476
54,0.007685328368097544,0.00630049267783761,0.007435016334056854,0.0071402788162231445
55,0.006813579238951206,0.0069476887583732605,0.006844328250735998,0.0068685319274663925
56,0.005648093763738871,0.007139626424759626,0.005455873440951109,0.006081198342144489
57,0.004687875043600798,0.006014341954141855,0.0037216916680336,0.004807969555258751
58,0.00546618364751339,0.005665244068950415,0.006402653641998768,0.005844693630933762
59,0.006620579864829779,0.005610527005046606,0.006469233427196741,0.006233447231352329
60,0.007221536245197058,0.008729412220418453,0.006280800793319941,0.0074105835519731045
61,0.007902264595031738,0.007017822004854679,0.008654295466840267,0.007858127355575562
62,0.007432115729898214,0.009353664703667164,0.008101253770291805,0.008295677602291107
63,0.010957167483866215,0.010081629268825054,0.008829735219478607,0.009956177324056625
64,0.01170411054044962,0.008983515202999115,0.010610400699079037,0.01043267548084259
65,0.012072351761162281,0.011801999993622303,0.010097380727529526,0.01132391020655632
66,0.013463984243571758,0.013238568790256977,0.011232598684728146,0.012645050883293152
67,0.009795039892196655,0.010089750401675701,0.010722575709223747,0.010202455334365368
68,0.011831918731331825,0.009327557869255543,0.010285827331244946,0.010481767356395721
69,0.011945386417210102,0.012313141487538815,0.012249826453626156,0.012169452384114265
70,0.012329556979238987,0.013506519608199596,0.009448460303246975,0.011761512607336044
71,0.012162855826318264,0.013166575692594051,0.010381899774074554,0.011903777718544006
72,0.009791389107704163,0.012628892436623573,0.010028076358139515,0.010816119611263275
73,0.012685778550803661,0.01124947052448988,0.012680867686867714,0.01220537256449461
74,0.011316600255668163,0.010376413352787495,0.011281234212219715,0.010991415940225124
75,0.007173345889896154,0.009068213403224945,0.008087984286248684,0.008109848015010357
76,0.009392134845256805,0.008680544793605804,0.012517742812633514,0.0101968077942729
77,0.010999532416462898,0.012438341043889523,0.011780892498791218,0.011739589273929596
78,0.011656991206109524,0.011666171252727509,0.011698665097355843,0.0116739422082901
79,0.01268706750124693,0.01076709944754839,0.009191494435071945,0.010881887748837471
80,0.012707463465631008,0.011993474327027798,0.010537217371165752,0.011746051721274853
81,0.01296873576939106,0.011928362771868706,0.011764207854866982,0.012220434844493866
82,0.01192737277597189,0.012458405457437038,0.01103008072823286,0.011805286630988121
83,0.01283846702426672,0.011198331601917744,0.011614032089710236,0.011883610859513283
84,0.009201700799167156,0.012336823157966137,0.011038357391953468,0.010858960449695587
85,0.008213265798985958,0.010829812847077847,0.010787881910800934,0.009943654760718346
86,0.010611939243972301,0.009340000338852406,0.010297155939042568,0.010083032771945
87,0.00887756422162056,0.007571429945528507,0.009792471304535866,0.008747155778110027
88,0.008634387515485287,0.006849594414234161,0.010028429329395294,0.008504137396812439
89,0.005982430651783943,0.00877788383513689,0.009783553890883923,0.008181288838386536
90,0.008227494545280933,0.008346903137862682,0.008329691365361214,0.00830136425793171
91,0.009236360900104046,0.00725195137783885,0.00954112596809864,0.008676479570567608
92,0.008826591074466705,0.010439661331474781,0.009802724234759808,0.009689658880233765
93,0.01223705429583788,0.009032740257680416,0.010778858326375484,0.010682884603738785
94,0.011615598574280739,0.01121157594025135,0.009870042093098164,0.010899072512984276
95,0.008376396261155605,0.011836477555334568,0.012435473501682281,0.010882782749831676
96,0.010056103579699993,0.011462568305432796,0.012897168286144733,0.011471947655081749
97,0.009078742004930973,0.009561325423419476,0.009592048823833466,0.009410705417394638
98,0.012827090919017792,0.013282263651490211,0.009407592006027699,0.011838982813060284
99,0.014230764470994473,0.009912111796438694,0.011826631613075733,0.011989835649728775
100,0.009643497876822948,0.008575468324124813,0.009713186882436275,0.009310717694461346
101,0.010234060697257519,0.010624273680150509,0.00967714935541153,0.010178495198488235
102,0.011589664034545422,0.010874612256884575,0.009793167002499104,0.0107524823397398
103,0.01146069448441267,0.010787814855575562,0.010248910635709763,0.010832473635673523
104,0.010792869143188,0.011241021566092968,0.006005390081554651,0.009346427395939827
105,0.011083798483014107,0.010200968943536282,0.0126487510278821,0.011311173439025879
106,0.012210322543978691,0.009872096590697765,0.0125151751562953,0.011532532051205635
107,0.011554030701518059,0.01226870808750391,0.012218778021633625,0.012013839557766914
108,0.012425040826201439,0.011479571461677551,0.011447289027273655,0.011783967725932598
109,0.011648351326584816,0.013291701674461365,0.010641821660101414,0.011860625818371773
110,0.011467495933175087,0.011965706013143063,0.010679499246180058,0.011370901018381119
111,0.012810773216187954,0.011529885232448578,0.010487550869584084,0.011609403416514397
112,0.009679407812654972,0.013492971658706665,0.01228423323482275,0.011818870902061462
113,0.011625322513282299,0.012339231558144093,0.013008472509682178,0.012324342504143715
114,0.011805887334048748,0.010461564175784588,0.012983294203877449,0.011750249192118645
115,0.013195283710956573,0.00968159455806017,0.01142805814743042,0.011434978805482388
116,0.012914138846099377,0.012021255679428577,0.01236004289239645,0.012431813403964043
117,0.009436643682420254,0.012365130707621574,0.006752557586878538,0.009518111124634743
118,0.012617640197277069,0.012142129242420197,0.011346819810569286,0.012035530060529709
119,0.010559028945863247,0.011782539077103138,0.010132539086043835,0.010824702680110931
120,0.011980545707046986,0.009614077396690845,0.013148600235581398,0.011581074446439743
121,0.011343760415911674,0.011308741755783558,0.010407209396362305,0.011019904166460037
122,0.013166514225304127,0.008240029215812683,0.011296378448605537,0.01090097427368164
123,0.011086438782513142,0.011416085064411163,0.012000071816146374,0.01150086522102356
124,0.012928524985909462,0.010072213597595692,0.012277252040803432,0.011759329587221146
125,0.012300141155719757,0.0097553925588727,0.011350980959832668,0.011135505512356758
126,0.01310926117002964,0.013172328472137451,0.013120248913764954,0.013133945874869823
127,0.013095277361571789,0.010425524786114693,0.0136632788926363,0.012394694611430168
128,0.01064046286046505,0.01173041295260191,0.01179677713662386,0.011389218270778656
129,0.008555426262319088,0.010256352834403515,0.012053594924509525,0.010288458317518234
130,0.011709465645253658,0.013862100429832935,0.012064017355442047,0.01254519447684288
131,0.013070105575025082,0.012873196974396706,0.0111159672960639,0.012353090569376945
132,0.010802199132740498,0.011126860976219177,0.011485104449093342,0.01113805454224348
133,0.011704016476869583,0.010178382508456707,0.010618472471833229,0.010833623819053173
134,0.010569415055215359,0.011958776973187923,0.010022677481174469,0.010850290767848492
135,0.01151851937174797,0.009660648182034492,0.010896693915128708,0.01069195382297039
136,0.01271359808743,0.009879760444164276,0.012779724784195423,0.011791028082370758
137,0.01200111024081707,0.00810534693300724,0.012340381741523743,0.010815612971782684
138,0.011365092359483242,0.0091377142816782,0.009923042729496956,0.010141950100660324
139,0.012519910000264645,0.01141081191599369,0.010697958990931511,0.011542893946170807
140,0.008630605414509773,0.01077378448098898,0.011072341352701187,0.010158910416066647
141,0.01135313045233488,0.011658615432679653,0.011609405279159546,0.011540384963154793
142,0.010898313485085964,0.01247120089828968,0.01264560129493475,0.012005038559436798
143,0.01225727703422308,0.011325663886964321,0.010734805837273598,0.011439248919487
144,0.010967481881380081,0.013709403574466705,0.012733562849462032,0.012470150366425514
145,0.012852615676820278,0.013156965374946594,0.011652344837784767,0.012553974986076355
146,0.01045799907296896,0.01286394614726305,0.012092848308384418,0.011804930865764618
147,0.011449038051068783,0.012665832415223122,0.012914475984871387,0.012343116104602814
148,0.01191293727606535,0.010507393628358841,0.011114144697785378,0.011178158223628998
149,0.010485517792403698,0.010818438604474068,0.009888634085655212,0.0103975310921669
150,0.011747266165912151,0.010845172218978405,0.010059458203613758,0.010883966460824013
151,0.011636917479336262,0.010592150501906872,0.010142463259398937,0.010790511034429073
152,0.011592014692723751,0.012811540625989437,0.011889832094311714,0.01209779642522335
153,0.011305026710033417,0.00981531199067831,0.01114208996295929,0.010754143819212914
154,0.009854774922132492,0.01138649508357048,0.012325088493525982,0.01118878647685051
155,0.009848450310528278,0.011206278577446938,0.014343254268169403,0.011799328029155731
156,0.012998211197555065,0.012282546609640121,0.010149669833481312,0.011810142546892166
157,0.012022270821034908,0.011615480296313763,0.011703518219292164,0.011780424043536186
158,0.01242521870881319,0.011928888969123363,0.01038885023444891,0.01158098690211773
159,0.00906846672296524,0.009839894250035286,0.009677404537796974,0.009528588503599167
160,0.013125106692314148,0.01430260855704546,0.011762864887714386,0.013063526712357998
161,0.013571217656135559,0.011358581483364105,0.01299026608467102,0.012640021741390228
162,0.01211144682019949,0.010785752907395363,0.010801459662616253,0.011232886463403702
163,0.01271884422749281,0.01243632473051548,0.010796896182000637,0.011984022334218025
164,0.010901856236159801,0.011086839251220226,0.012176456861197948,0.0113883838057518
165,0.011316998861730099,0.012204179540276527,0.010162641294300556,0.011227941140532494
166,0.012294468469917774,0.01053845789283514,0.008976665325462818,0.010603196918964386
167,0.01286428701132536,0.011909742839634418,0.013979807496070862,0.012917946092784405
168,0.00868264865130186,0.011468286626040936,0.012039235793054104,0.010730057023465633
169,0.013173520565032959,0.010322530753910542,0.014349022880196571,0.012615025043487549
170,0.009681474417448044,0.009112793020904064,0.011210396885871887,0.01000155508518219
171,0.009777172468602657,0.009424795396625996,0.009730915538966656,0.00964429508894682
172,0.011984788812696934,0.01129698846489191,0.01047486625611782,0.011252215132117271
173,0.011885876767337322,0.009688900783658028,0.011316937394440174,0.010963904671370983
174,0.010504496283829212,0.009088132530450821,0.008075135760009289,0.009222588501870632
175,0.01278156228363514,0.01406011637300253,0.011134335771203041,0.012658672407269478
176,0.012449606321752071,0.013760511763393879,0.011838957667350769,0.012683025561273098
177,0.010861928574740887,0.012984787113964558,0.013887121342122555,0.012577946297824383
178,0.011542702093720436,0.011462424881756306,0.013654974289238453,0.012220034375786781
179,0.009433678351342678,0.011292689479887486,0.011685616336762905,0.01080399565398693
180,0.011854441836476326,0.011768678203225136,0.012757338583469391,0.012126820161938667
181,0.012066810391843319,0.012574355117976665,0.011668259277939796,0.012103142216801643
182,0.0090036541223526,0.013135007582604885,0.011483817361295223,0.01120749395340681
183,0.010877197608351707,0.012247627601027489,0.012116658501327038,0.011747161857783794
184,0.01076593529433012,0.01357096154242754,0.011618032120168209,0.011984976939857006
185,0.01275686826556921,0.012791176326572895,0.01133213471621275,0.012293393723666668
186,0.012254318222403526,0.01021015364676714,0.01226644404232502,0.011576971970498562
187,0.010626561939716339,0.011586803942918777,0.011275365017354488,0.011162910610437393
188,0.011876611970365047,0.012733208946883678,0.01355495024472475,0.01272159069776535
189,0.013507472351193428,0.010088048875331879,0.011097087524831295,0.011564202606678009
190,0.011530989781022072,0.013024379499256611,0.012494303286075592,0.012349891476333141
191,0.01027915719896555,0.01411505974829197,0.011778170242905617,0.012057463638484478
192,0.011185594834387302,0.011137998662889004,0.013678721152245998,0.012000772170722485
193,0.011303883045911789,0.01333706732839346,0.011758820153772831,0.01213325746357441
194,0.010553054511547089,0.010878062807023525,0.013352145440876484,0.011594421230256557
195,0.012879925779998302,0.012006144039332867,0.014173941686749458,0.013020004145801067
196,0.011168013326823711,0.012201148085296154,0.01062633004039526,0.01133183017373085
197,0.012129793874919415,0.014060573652386665,0.012619949877262115,0.012936773709952831
198,0.013125783763825893,0.013155247084796429,0.012639209628105164,0.012973414734005928
199,0.012253924272954464,0.010399547405540943,0.011581385508179665,0.011411618441343307
200,0.01248824130743742,0.010407401248812675,0.01194828748703003,0.011614643037319183
201,0.011644531972706318,0.010985547676682472,0.011926230974495411,0.011518770828843117
202,0.013709801249206066,0.012195213697850704,0.011365813203155994,0.01242361031472683
203,0.012882840819656849,0.010958417318761349,0.013422456569969654,0.012421238236129284
204,0.012948471121490002,0.011884334497153759,0.014020747505128384,0.012951184064149857
205,0.01404489018023014,0.011371082626283169,0.01186742540448904,0.01242779940366745
206,0.01066512893885374,0.010947614908218384,0.013304523192346096,0.01163908839225769
207,0.011359507218003273,0.01467926986515522,0.013241673819720745,0.013093484565615654
208,0.012879528105258942,0.014262080192565918,0.013269639573991299,0.013470416888594627
209,0.011588073335587978,0.012989619746804237,0.012864290736615658,0.012480661273002625
210,0.008186097256839275,0.01358120609074831,0.013127622194588184,0.011631641536951065
211,0.012327826581895351,0.011734156869351864,0.011676651425659657,0.011912878602743149
212,0.01362021453678608,0.009057077579200268,0.014247896149754524,0.012308396399021149
213,0.010751756839454174,0.009990513324737549,0.011478896252810955,0.010740390047430992
214,0.012455948628485203,0.0109274135902524,0.010636032558977604,0.01133979856967926
215,0.012402929365634918,0.01218329556286335,0.010172560811042786,0.011586261913180351
216,0.013551748357713223,0.014906167052686214,0.010956569574773312,0.013138161972165108
217,0.01169284526258707,0.011887130327522755,0.009874946437776089,0.011151640675961971
218,0.01229653786867857,0.012513982132077217,0.013351204805076122,0.01272057555615902
219,0.014138340018689632,0.0127117233350873,0.013277918100357056,0.013375993818044662
220,0.012622294016182423,0.014728071168065071,0.012528340332210064,0.01329290121793747
221,0.012006184086203575,0.012031364254653454,0.013174894265830517,0.012404147535562515
222,0.011603533290326595,0.011640194803476334,0.013506248593330383,0.012249993160367012
223,0.014581212773919106,0.011141105554997921,0.012927624396979809,0.012883314862847328
224,0.012827706523239613,0.013762998394668102,0.01406798791140318,0.013552898541092873
225,0.012591470964252949,0.011455495841801167,0.01270129531621933,0.012249420396983624
226,0.015307456254959106,0.012894335202872753,0.013839459978044033,0.014013751409947872
227,0.013624489307403564,0.010768111795186996,0.012471464462578297,0.012288021855056286
228,0.012327056378126144,0.01395751815289259,0.01228384394198656,0.012856139801442623
229,0.014312000945210457,0.011716526933014393,0.01319231279194355,0.013073613867163658
230,0.013930830173194408,0.01186742540448904,0.011465872637927532,0.012421376071870327
231,0.014715579338371754,0.01388565357774496,0.011730820871889591,0.013444017618894577
232,0.012525828555226326,0.012793086469173431,0.013442575000226498,0.012920496985316277
233,0.011826540343463421,0.014083321206271648,0.013536864891648293,0.01314890943467617
234,0.011620089411735535,0.014421585015952587,0.014908775687217712,0.01365015096962452
235,0.01098622102290392,0.010670115239918232,0.013477503322064877,0.01171127986162901
236,0.012865549884736538,0.011301599442958832,0.011220003478229046,0.011795717291533947
237,0.013419422321021557,0.012571947649121284,0.012512375600636005,0.012834581546485424
238,0.011506396345794201,0.011705498211085796,0.012001211754977703,0.011737702414393425
239,0.011976162903010845,0.013101381249725819,0.013205732218921185,0.012761092744767666
240,0.010791868902742863,0.011158977635204792,0.012384377419948578,0.01144507434219122
241,0.011442826129496098,0.01122892927378416,0.010666967369616032,0.011112907901406288
242,0.01453543920069933,0.012839483097195625,0.015196583233773708,0.01419050246477127
243,0.010097703896462917,0.013773411512374878,0.012233281508088112,0.012034798972308636
244,0.011062055826187134,0.01297614723443985,0.0134218605235219,0.012486687861382961
245,0.010440977290272713,0.010399381630122662,0.011639739386737347,0.010826699435710907
246,0.012498574331402779,0.014200079254806042,0.011351018212735653,0.012683223932981491
247,0.01206230279058218,0.014009620063006878,0.013597856275737286,0.013223259709775448
248,0.011170851066708565,0.010891920886933804,0.011530056595802307,0.011197609826922417
249,0.011532793752849102,0.013240553438663483,0.013162078335881233,0.012645142152905464
250,0.011156766675412655,0.010005997493863106,0.013933447189629078,0.011698737740516663
251,0.01292005181312561,0.012621909379959106,0.012122826650738716,0.012554928660392761
252,0.01367505919188261,0.011493868194520473,0.012264478020370007,0.012477802112698555
253,0.013356736861169338,0.012201369740068913,0.01252545602619648,0.012694520875811577
254,0.010107654146850109,0.011700296774506569,0.01189835462719202,0.011235436424612999
255,0.01410121750086546,0.01308820303529501,0.012679348699748516,0.013289589434862137
256,0.016074612736701965,0.01343873143196106,0.012972007505595684,0.014161784201860428
257,0.013172931969165802,0.014492462389171124,0.010750099085271358,0.012805165722966194
258,0.01316804625093937,0.013114695437252522,0.013932781293988228,0.013405174016952515
259,0.013110274448990822,0.010868259705603123,0.01176056545227766,0.011913033202290535
260,0.01370143797248602,0.012518906965851784,0.013474601320922375,0.013231649063527584
261,0.01216939464211464,0.012410744093358517,0.01383195724338293,0.012804033234715462
262,0.009986725635826588,0.013586260378360748,0.012956568971276283,0.012176519259810448
263,0.01319034118205309,0.011652549728751183,0.013412008062005043,0.012751634232699871
264,0.012591305188834667,0.012913159094750881,0.011991570703685284,0.012498678639531136
265,0.013229948468506336,0.011442524380981922,0.01217158418148756,0.012281352654099464
266,0.009342697449028492,0.011704235337674618,0.012395787052810192,0.011147573590278625
267,0.012003528885543346,0.01196517888456583,0.011613229289650917,0.01186064537614584
268,0.012200048193335533,0.012324350886046886,0.01273104827851057,0.012418482452630997
269,0.010828020982444286,0.01108297985047102,0.012806489132344723,0.011572496965527534
270,0.011954166926443577,0.010262827388942242,0.012881189584732056,0.011699395254254341
271,0.012326541356742382,0.012142607010900974,0.012228419072926044,0.0122325224801898
272,0.0128561956807971,0.013392877764999866,0.012866257689893246,0.013038444332778454
273,0.012372152879834175,0.012093226425349712,0.014314547181129456,0.01292664185166359
274,0.011422879993915558,0.010467072948813438,0.01390538364648819,0.01193177979439497
275,0.012094267643988132,0.012606370262801647,0.012922147288918495,0.012540929019451141
276,0.013868749141693115,0.010820555500686169,0.010420694947242737,0.01170333381742239
277,0.011966105550527573,0.013179415836930275,0.013590122573077679,0.012911881320178509
278,0.011198672465980053,0.013756136409938335,0.011745872907340527,0.012233560904860497
279,0.011653759516775608,0.01056997012346983,0.011236161924898624,0.011153297498822212
280,0.011140440590679646,0.013653287664055824,0.012116201221942902,0.012303310446441174
281,0.01479562558233738,0.011963260360062122,0.012910181656479836,0.013223022222518921
282,0.013369335792958736,0.011381551623344421,0.010301723144948483,0.011684204451739788
283,0.010175764560699463,0.011865715496242046,0.012350858189165592,0.011464113369584084
284,0.010581276379525661,0.011607241816818714,0.009646709077060223,0.010611742734909058
285,0.009784945286810398,0.010835236869752407,0.011311824433505535,0.010644002817571163
286,0.012231371365487576,0.011698709800839424,0.010785656049847603,0.011571912094950676
287,0.01520744152367115,0.01101474929600954,0.01191471517086029,0.01271230261772871
288,0.011907081119716167,0.01148090697824955,0.010770163498818874,0.011386050842702389
289,0.009308606386184692,0.012936608865857124,0.010934954509139061,0.011060057207942009
290,0.011619520373642445,0.012322484515607357,0.012782654725015163,0.012241553515195847
291,0.011686303652822971,0.012824862264096737,0.009183629415929317,0.011231599375605583
292,0.012782210484147072,0.011899645440280437,0.012175311334431171,0.012285723350942135
293,0.01132988277822733,0.010699870064854622,0.013220535591244698,0.011750097386538982
294,0.014051349833607674,0.011124109849333763,0.011919667012989521,0.01236504316329956
295,0.012630333192646503,0.011648418381810188,0.01300781685858965,0.012428856454789639
296,0.011478828266263008,0.012134185992181301,0.013268791139125824,0.01229393482208252
297,0.011663581244647503,0.01320072915405035,0.014011658728122711,0.012958656996488571
298,0.01223939098417759,0.011467860080301762,0.012687543407082558,0.012131597846746445
299,0.012777537107467651,0.012435401789844036,0.01077849231660366,0.011997143737971783
300,0.012820782139897346,0.011550395749509335,0.013063534162938595,0.012478237971663475
301,0.012333783321082592,0.012019050307571888,0.01200404204428196,0.012118957936763763
302,0.012155679054558277,0.012778447940945625,0.014302226714789867,0.013078784570097923
303,0.01366434432566166,0.011880914680659771,0.012238197028636932,0.012594485655426979
304,0.012830701656639576,0.013319164514541626,0.012091174721717834,0.012747013941407204
305,0.014213556423783302,0.01364155113697052,0.013368600979447365,0.013741236180067062
306,0.012481814250349998,0.011718380264937878,0.01256525982171297,0.012255152687430382
307,0.010524100624024868,0.011598560027778149,0.013037933968007565,0.011720198206603527
308,0.011384586803615093,0.011856906116008759,0.01250422466546297,0.011915239505469799
309,0.01161530613899231,0.011418191716074944,0.013032387010753155,0.012021961621940136
310,0.011075411923229694,0.010429668240249157,0.010655006393790245,0.010720029473304749
311,0.013174849562346935,0.011839985847473145,0.011082748882472515,0.012032529339194298
312,0.010988259688019753,0.012707523070275784,0.012594086118042469,0.01209662389010191
313,0.01168456394225359,0.012563695199787617,0.011457468383014202,0.011901909485459328
314,0.012966605834662914,0.010701899416744709,0.011076784692704678,0.011581763625144958
315,0.01293617207556963,0.01381742861121893,0.013289614580571651,0.013347739353775978
316,0.012048770673573017,0.011917686089873314,0.01551071461290121,0.01315905712544918
317,0.012582256458699703,0.010007294826209545,0.012323918752372265,0.011637823656201363
318,0.011727075092494488,0.010475781746208668,0.01227313932031393,0.01149199903011322
319,0.008871297352015972,0.011076216585934162,0.011462529189884663,0.010470014065504074
320,0.012889944016933441,0.013516214676201344,0.012805028818547726,0.013070396147668362
321,0.01249206718057394,0.013441482558846474,0.013054830022156239,0.01299612782895565
322,0.013422240503132343,0.012126783840358257,0.014347011223435402,0.013298679143190384
323,0.012319951318204403,0.011395717039704323,0.012095424346625805,0.011937031522393227
324,0.011193330399692059,0.013517173938453197,0.013847935013473034,0.012852813117206097
325,0.013714677654206753,0.013035974465310574,0.0128026669844985,0.01318443939089775
326,0.0145427156239748,0.01209417823702097,0.014413654804229736,0.013683516532182693
327,0.010466220788657665,0.014108292758464813,0.014412403106689453,0.012995639815926552
328,0.011166579090058804,0.011468281969428062,0.012380375526845455,0.011671746149659157
329,0.011038511991500854,0.012237723916769028,0.014015941880643368,0.012430726550519466
330,0.013311335816979408,0.010310336016118526,0.011179025284945965,0.011600232683122158
331,0.013287772424519062,0.013353577814996243,0.014052191749215126,0.013564514927566051
332,0.01294592022895813,0.012875589542090893,0.013114536181092262,0.012978682294487953
333,0.013207296840846539,0.013602206483483315,0.013686415739357471,0.013498639687895775
334,0.012251674197614193,0.014628903940320015,0.009866680949926376,0.012249087914824486
335,0.011035210452973843,0.011768768541514874,0.011164563708007336,0.011322847567498684
336,0.013290219008922577,0.014249540865421295,0.014575435779988766,0.01403839886188507
337,0.012262826785445213,0.014001214876770973,0.010653560049831867,0.012305868789553642
338,0.012752405367791653,0.014637974090874195,0.01396507304161787,0.01378515176475048
339,0.013271385803818703,0.014661714434623718,0.013082535937428474,0.013671878725290298
340,0.012112240307033062,0.011443949304521084,0.013890120200812817,0.01248210296034813
341,0.013528821058571339,0.011455091647803783,0.010400163009762764,0.01179469283670187
342,0.013551967218518257,0.01302970852702856,0.012891813181340694,0.013157829642295837
343,0.013841873966157436,0.01305367797613144,0.013902555219829082,0.013599368743598461
344,0.012454013340175152,0.010854892432689667,0.0123546551913023,0.011887853965163231
345,0.014293655753135681,0.013108819723129272,0.01110593881458044,0.012836138717830181
346,0.012700730934739113,0.012852598913013935,0.013731866143643856,0.013095065020024776
347,0.014460521750152111,0.01147113461047411,0.012383404187858105,0.012771687470376492
348,0.010635058395564556,0.010543623939156532,0.011614099144935608,0.010930928401648998
349,0.01257459819316864,0.011950078420341015,0.013765821233391762,0.012763499282300472
350,0.012060885317623615,0.013330504298210144,0.01235183048993349,0.012581072747707367
351,0.011819759383797646,0.010760713368654251,0.01150832325220108,0.011362932622432709
352,0.011869738809764385,0.01381664164364338,0.011239245533943176,0.012308543547987938
353,0.012000113725662231,0.012616032734513283,0.011180225759744644,0.011932125315070152
354,0.01253240741789341,0.011381101794540882,0.011802499182522297,0.011905336752533913
355,0.012118068523705006,0.011333717033267021,0.014746489934623241,0.01273275911808014
356,0.011033887043595314,0.010696723125874996,0.012877940200269222,0.011536183767020702
357,0.012314563617110252,0.010540318675339222,0.01090555265545845,0.011253478936851025
358,0.011814271099865437,0.011938837356865406,0.010765697807073593,0.011506268754601479
359,0.013224028050899506,0.012067235074937344,0.011638236232101917,0.01230983342975378
360,0.013535074889659882,0.010055229999125004,0.01249647792428732,0.01202892791479826
361,0.009038022719323635,0.009881794452667236,0.011043920181691647,0.009987913072109222
362,0.009368827566504478,0.011563930660486221,0.012922164984047413,0.011284975335001945
363,0.011402035132050514,0.0092216981574893,0.010171596892178059,0.010265110991895199
364,0.010038980282843113,0.010426807217299938,0.011461037211120129,0.010642275214195251
